id,name,type,parent_id,region_code,city_code,address,contact,latitude,longitude,created_at,updated_at
603a0bd2-9277-41bb-b935-ba2282ceaae1,전라북도,province,,JEB,,,,,,2025-09-08 15:33:17.099256+00,2025-09-08 15:33:17.099256+00
61282b77-3e64-42df-9c8b-a0a41b527ab8,경상북도,province,,GYB,,,,,,2025-09-08 15:33:17.099256+00,2025-09-08 15:33:17.099256+00
62ca057d-9409-4bff-92a9-80354fb88e3c,대구광역시 북구 보건소,health_center,,DAE,,대구 북구 성북로 49,053-665-3000,35.8918236510153,128.588910177785,2025-09-21 19:25:46.124943+00,2025-10-16 08:37:38.615402+00
6396c58a-c0a6-4542-b562-c5b1bf1fedcf,진안군 보건소,health_center,,JEB,,전북특별자치도 진안군 진안읍 진무로 1189,063-430-8500,35.797306705535,127.434758343479,2025-09-21 19:25:46.811478+00,2025-10-16 08:38:03.975009+00
6497d805-f784-4256-a230-e998ecc53e69,안동시 보건소,health_center,,GYB,,경북 안동시 서동문로 165,054-840-5900,36.5670472957924,128.73031541402,2025-09-21 19:25:46.933705+00,2025-10-16 08:37:44.856285+00
65567ff8-aba2-474a-aa9b-89a212111159,화성시 보건소,health_center,,GYE,,경기 화성시 향남읍 3.1만세로 1055,031-5189-3000,37.1292478616241,126.904547332145,2025-09-21 19:25:46.553242+00,2025-10-16 08:37:54.296978+00
663e2e36-d2d4-4ce3-a8fa-822e5d070d4d,태백시 보건소,health_center,,GAN,,강원특별자치도 태백시 태백로 905,033-550-3000,37.1766070278333,128.992461319242,2025-09-21 19:25:46.618973+00,2025-10-16 08:37:40.614521+00
679cdcea-321e-4093-b410-b61989ccc8f1,충청남도 태안군 보건소,health_center,,CHN,,충청남도 태안군,041-671-5000,,,2025-09-21 19:25:46.737648+00,2025-09-21 19:25:46.737648+00
67d36310-e87d-4be1-8e8c-90699da50e18,영주시 보건소,health_center,,GYB,,경북 영주시 시청로1번길 19,054-631-3000,36.8061404110081,128.621666742344,2025-09-21 19:25:46.933705+00,2025-10-16 08:37:45.030346+00
694780f4-f962-449d-89b1-41d0c1f60207,남해군 보건소,health_center,,GYN,,경남 남해군 남해읍 선소로 6,055-860-8700,34.8449341564131,127.898646120558,2025-09-21 19:25:46.996595+00,2025-10-16 08:37:59.990932+00
6984dddb-f7d1-460b-b77b-c4eea8a7e6a3,충청남도 천안시 서북구 보건소,health_center,,CHN,,충청남도 천안시 서북구,041-521-5900,,,2025-09-21 19:25:46.737648+00,2025-09-21 19:25:46.737648+00
699ad859-2aad-4cd5-99de-05a80cc2a4d7,의왕시 보건소,health_center,,GYE,,경기 의왕시 오봉로 34,031-345-3000,37.3437680785781,126.972113551624,2025-09-21 19:25:46.553242+00,2025-10-16 08:37:53.834665+00
69c66550-c07e-4c07-b7c3-e35029bc181c,부산광역시 연제구 보건소,health_center,,BUS,,부산 연제구 연제로 2,051-665-4000,35.1768314143914,129.079103192178,2025-09-21 19:25:46.006943+00,2025-10-16 08:37:35.082766+00
6a1c95ce-06f7-4a70-910e-cb0e5b40ebac,서울특별시 마포구 보건소,health_center,,SEO,,서울 마포구 월드컵로 212,02-3153-9020,37.5669493227109,126.90185909738,2025-09-21 19:25:45.894649+00,2025-10-16 08:38:13.628802+00
6b399603-7ee1-43bf-a5c0-c5a540252e7c,가평군 보건소,health_center,,GYE,,경기 가평군 가평읍 가화로 155-18,031-580-2000,37.833483239384,127.510729270569,2025-09-21 19:25:46.553242+00,2025-10-16 08:37:54.673797+00
6ba41314-532d-44de-bcb1-b91fe92695fa,양평군 보건소,health_center,,GYE,,경기 양평군 양평읍 마유산로 17,031-770-3000,37.4970141909477,127.486677240257,2025-09-21 19:25:46.553242+00,2025-10-16 08:37:56.454989+00
6c0362c4-0524-4f2d-9cbb-38a99bcdd3ff,서울특별시 금천구 보건소,health_center,,SEO,,서울 금천구 시흥대로73길 70,02-2627-2114,37.4570723447945,126.896065662408,2025-09-21 19:25:45.894649+00,2025-10-16 08:38:14.965927+00
6d49d559-b84c-4026-a948-9ad65db9a5a4,안성시 보건소,health_center,,GYE,,경기 안성시 강변로74번길 18,031-678-5000,37.0001893307265,127.269816692254,2025-09-21 19:25:46.553242+00,2025-10-16 08:37:56.281999+00
6d90710d-a2e9-4133-9b5a-41babb006aba,서울특별시 중구 보건소,health_center,,SEO,,서울 중구 다산로39길 16,02-3396-4000,37.5645816884254,127.015087850501,2025-09-21 19:25:45.894649+00,2025-10-16 08:38:11.495625+00
6eff03be-5717-4cff-b6e0-1e1a5d90637d,충청남도 홍성군 보건소,health_center,,CHN,,충청남도 홍성군,041-630-9000,,,2025-09-21 19:25:46.737648+00,2025-09-21 19:25:46.737648+00
721784c2-0108-4d28-99c8-5beaab4ca85e,제주시 서부보건소,health_center,,JEJ,,제주특별자치도 제주시 한림읍 강구로 5,064-728-4300,33.4123373808484,126.269693395203,2025-09-21 19:25:47.043746+00,2025-10-16 08:38:06.026298+00
725cc701-c754-44f5-a2c5-8ef0468f3b87,시흥시 보건소,health_center,,GYE,,경기 시흥시 호현로 55,031-310-5000,37.4453027666834,126.784856945894,2025-09-21 19:25:46.553242+00,2025-10-16 08:37:52.746907+00
7298bd86-e210-40da-a930-a7e776beb187,대구광역시 서구 보건소,health_center,,DAE,,대구 서구 국채보상로 257,053-663-3000,35.8722241361075,128.559320158655,2025-09-21 19:25:46.124943+00,2025-10-16 08:37:37.331282+00
729ca0ad-a5e4-4408-8195-085e797f4797,여수시보건소,health_center,,JEN,,전남 여수시 시청서4길 47,061-659-4000,34.7593559452925,127.661077775924,2025-09-21 19:25:46.870534+00,2025-10-16 08:38:07.466697+00
72c0babe-61cc-44cd-93c7-bd158e64c609,서울특별시 관악구 보건소,health_center,,SEO,,서울 관악구 관악로 145,02-879-7010,37.4784727275129,126.951159303017,2025-09-21 19:25:45.894649+00,2025-10-16 08:38:15.293704+00
72c0d4f9-25d7-49d7-8436-fa5c3d98d70c,속초시 보건소,health_center,,GAN,,강원특별자치도 속초시 수복로 36,033-631-4000,38.196170600023,128.575948113414,2025-09-21 19:25:46.618973+00,2025-10-16 08:37:40.716585+00
72d79e1d-7c9c-4aed-a3a8-2383ca6f97d4,여주시 보건소,health_center,,GYE,,경기 여주시 여흥로160번길 14,031-887-3000,37.294590641072,127.64035797198,2025-09-21 19:25:46.553242+00,2025-10-16 08:37:54.580949+00
732a3da1-38cb-4363-aae9-4c2eb29fa81d,인천광역시 동구 보건소,health_center,,INC,,인천 동구 석수로 90,032-770-4000,37.4830408421912,126.625935053165,2025-09-21 19:25:46.199323+00,2025-10-16 08:38:02.236394+00
736be307-3729-4ae7-88e1-8da74ff0cebe,충남응급의료지원센터,emergency_center,,CHN,,충청남도 홍성군 홍북읍 충남대로 21,041-635-1339,36.6588,126.6728,2025-09-21 19:16:34.66741+00,2025-10-16 08:45:15.499919+00
73fc73f8-e1b5-4c80-b89b-10e8c2d49165,장수군 보건소,health_center,,JEB,,전북특별자치도 장수군 장수읍 장천로 247,063-350-2000,35.6546510021873,127.520140352838,2025-09-21 19:25:46.811478+00,2025-10-16 08:38:05.655737+00
74a1a216-d090-4132-9391-eac23d09c06e,구리시 보건소,health_center,,GYE,,경기 구리시 건원대로34번길 84,031-550-8000,37.60473184616,127.145070625981,2025-09-21 19:25:46.553242+00,2025-10-16 08:37:52.472118+00
75b20663-ff20-46d1-8400-ff45e56b0186,서울특별시 중랑구 보건소,health_center,,SEO,,서울 중랑구 봉화산로 179,02-2094-0700,37.6068747754815,127.092854674342,2025-09-21 19:25:45.894649+00,2025-10-16 08:38:13.0291+00
76570ffa-1a16-4a2a-84aa-485fe3898304,용인시 처인구 보건소,health_center,,GYE,,경기 용인시 처인구 중부대로 1199,031-324-4000,37.2409851442829,127.176129809637,2025-09-21 19:25:46.553242+00,2025-10-16 08:37:50.638213+00
7e09d466-b733-47dd-b6dd-a2f7f2116206,충청남도 논산시 보건소,health_center,,CHN,,충청남도 논산시,041-746-8000,,,2025-09-21 19:25:46.737648+00,2025-09-21 19:25:46.737648+00
7f2a5baf-7a44-45b5-b57c-1b855f506ce0,서울특별시 강남구 보건소,health_center,,SEO,,서울 강남구 선릉로 668,02-3423-7200,37.5163211205037,127.042313776113,2025-09-21 19:25:45.894649+00,2025-10-16 08:38:15.488431+00
80e1e3e4-2c29-4fc3-b295-beaf744e760e,충청북도 보은군 보건소,health_center,,CHB,,충청북도 보은군,043-540-5600,,,2025-09-21 19:25:46.663564+00,2025-09-21 19:25:46.663564+00
819d1782-ec88-4c43-9a01-5b7eb8dc9e63,부산광역시 남구 보건소,health_center,,BUS,,부산 남구 못골로 23,051-607-4000,35.1360778391427,129.084950948836,2025-09-21 19:25:46.006943+00,2025-10-16 08:37:33.618244+00
844171e2-f42a-4e1e-ba36-3661aeecffff,인천광역시 미추홀구 보건소,health_center,,INC,,인천 미추홀구 주안서로 25,032-880-4000,37.461096856063,126.677443864569,2025-09-21 19:25:46.199323+00,2025-10-16 08:38:01.627628+00
845cecaa-9ec9-4979-8d24-3cd069c11acf,제주시 동부보건소,health_center,,JEJ,,제주특별자치도 제주시 구좌읍 김녕로14길 6,064-728-4200,33.5543504469481,126.751328133149,2025-09-21 19:25:47.043746+00,2025-10-16 08:38:05.93631+00
859721de-aca3-4a58-b563-65ec91bfe84c,서울특별시 용산구 보건소,health_center,,SEO,,서울 용산구 녹사평대로 150,02-2199-8090,37.5325878154989,126.990609478932,2025-09-21 19:25:45.894649+00,2025-10-16 08:38:11.681163+00
8a0eedaa-9b07-40ed-a3f5-f1eff6d57349,장성군 보건소,health_center,,JEN,,전남 장성군 장성읍 청운11길 13,061-390-8300,35.3045428541711,126.782453246772,2025-09-21 19:25:46.870534+00,2025-10-16 08:38:10.976743+00
8a3e41f7-2ad6-428a-8f39-a2a4add3fc0a,경남응급의료지원센터,emergency_center,,GYN,,경상남도 창원시 의창구 중앙대로 300,055-211-7981,35.2383,128.6924,2025-09-21 19:16:34.66741+00,2025-10-16 08:45:13.281617+00
8a9a39a9-20d7-47ba-aa14-7d6be9546457,강릉시 보건소,health_center,,GAN,,강원특별자치도 강릉시 남부로17번길 38,033-660-3000,37.7427769838198,128.882635912032,2025-09-21 19:25:46.618973+00,2025-10-16 08:37:40.529812+00
8bb3b35b-8a57-4c85-8b81-8565f77021f8,울산광역시 중구 보건소,health_center,,ULS,,울산 중구 외솔큰길 225,052-290-4200,35.5695296773319,129.350400858731,2025-09-21 19:25:46.384918+00,2025-10-16 08:38:16.944915+00
8bc84848-6b8d-4dda-9131-1d9a37be87c1,남원시 보건소,health_center,,JEB,,전북특별자치도 남원시 요천로 1285,063-620-7900,35.3975667628121,127.364415575929,2025-09-21 19:25:46.811478+00,2025-10-16 08:38:03.804661+00
8bfee6ed-bda4-49e4-8c91-d3e888aaac8b,충청남도 예산군 보건소,health_center,,CHN,,충청남도 예산군,041-339-8000,,,2025-09-21 19:25:46.737648+00,2025-09-21 19:25:46.737648+00
8d25aa8b-1129-4ea2-81a8-684237f4255a,경산시 보건소,health_center,,GYB,,경북 경산시 남매로 158,053-810-6000,35.8250517846561,128.743371800733,2025-09-21 19:25:46.933705+00,2025-10-16 08:37:46.332536+00
8d4b34c2-941b-4fa8-85c9-c113883b76d7,군산시 보건소,health_center,,JEB,,전북특별자치도 군산시 수송동로 58,063-463-5000,35.9647323747766,126.72018070072,2025-09-21 19:25:46.811478+00,2025-10-16 08:38:03.515633+00
8f3e256f-8ce1-4666-96e6-8188597c5805,울산광역시,province,,ULS,,,,,,2025-09-08 15:33:17.099256+00,2025-09-08 15:33:17.099256+00
8f466c59-9db5-490a-a079-ca44c997fe81,경기응급의료지원센터,emergency_center,,GYE,,경기도 수원시 영통구 도청로 30,031-888-5119,37.2636,127.0286,2025-09-21 19:16:34.66741+00,2025-10-16 08:45:13.117433+00
8fff6ca8-be60-41a2-b5c7-7e5131f489c4,평택시 보건소,health_center,,GYE,,경기 평택시 평택5로 56,031-8024-5000,36.9909235084645,127.111691157601,2025-09-21 19:25:46.553242+00,2025-10-16 08:37:56.043006+00
900fd704-4a7d-45c4-9f64-cab0706dd12a,대구응급의료지원센터,emergency_center,,DAE,,대구광역시 중구 공평로 88,053-320-0119,35.8714,128.6014,2025-09-21 19:16:34.66741+00,2025-10-16 08:45:13.760772+00
91258933-2d34-4a18-880f-647162cc7f11,서울특별시 강서구 보건소,health_center,,SEO,,서울 강서구 공항대로 561,02-2600-5800,37.5496156931783,126.868276504378,2025-09-21 19:25:45.894649+00,2025-10-16 08:38:13.737858+00
91620201-7a5a-49a1-bf27-cb7cb4591fa7,울산응급의료지원센터,emergency_center,,ULS,,울산광역시 남구 중앙로 201,052-290-4280,35.5384,129.3114,2025-09-21 19:16:34.66741+00,2025-10-16 08:45:14.560968+00
9162c029-68f8-4983-84e8-07f6c9303248,서울특별시 양천구 보건소,health_center,,SEO,,서울 양천구 중앙로29가길 12,02-2620-3114,37.5177891232472,126.850425015777,2025-09-21 19:25:45.894649+00,2025-10-16 08:38:15.832668+00
924f35ea-4cba-4e3b-b013-3732cda10865,군포시 보건소,health_center,,GYE,,경기 군포시 군포로 221,031-390-8000,37.3331502772086,126.925964063613,2025-09-21 19:25:46.553242+00,2025-10-16 08:37:56.202641+00
9264e0e7-119d-42c7-a7e4-d369e4c8dcb8,수원시 영통구 보건소,health_center,,GYE,,경기 수원시 영통구 영통로 396,031-228-8000,37.25692527352,127.069505245053,2025-09-21 19:25:46.553242+00,2025-10-16 08:37:48.860304+00
938110f8-4a00-48da-9830-2a2b97ba81e1,안양시 동안구 보건소,health_center,,GYE,,경기 안양시 동안구 평촌대로253번길 41,031-8045-4000,37.3929666958024,126.952073091956,2025-09-21 19:25:46.553242+00,2025-10-16 08:37:50.893323+00
94c48458-c9c9-4de6-9c7b-fcbb1fa69740,예천군 보건소,health_center,,GYB,,경북 예천군 예천읍 군청길 33,054-650-8000,36.657691453694,128.452945748063,2025-09-21 19:25:46.933705+00,2025-10-16 08:37:46.959033+00
9520926b-a03a-4d3e-a28c-96909fc3efb1,창원시 성산구 보건소,health_center,,GYN,,경남 창원시 성산구 중앙대로162번안길 8,055-225-5000,35.22778362302,128.685546485127,2025-09-21 19:25:46.996595+00,2025-10-16 08:37:57.636644+00
95e4864f-9e68-43e6-b832-d5c9f8a92cdf,제주특별자치도,province,,JEJ,,,,,,2025-09-08 15:33:17.099256+00,2025-09-08 15:33:17.099256+00
95fcc4e8-0043-4717-b7ee-3b3757ee5d50,이천시 보건소,health_center,,GYE,,경기 이천시 부악로 36,031-634-4000,37.2731841117843,127.433323276666,2025-09-21 19:25:46.553242+00,2025-10-16 08:37:54.101908+00
97523d3a-6eba-4856-97a4-f5cb6ec70f65,고령군 보건소,health_center,,GYB,,경북 고령군 대가야읍 왕릉로 56-5,054-950-7900,35.7252376108122,128.264907392838,2025-09-21 19:25:46.933705+00,2025-10-16 08:37:46.775723+00
986c3d57-fc1d-4745-85bc-79491222506c,대구광역시 달서구 보건소,health_center,,DAE,,대구 달서구 학산로 45,053-667-3000,35.82945387637,128.532339659773,2025-09-21 19:25:46.124943+00,2025-10-16 08:37:37.063469+00
9a3c0b5a-d155-4b86-b222-95363ed140dd,광주응급의료지원센터,emergency_center,,GWA,,광주광역시 서구 내방로 111,062-613-1339,35.1595,126.8526,2025-09-21 19:16:34.66741+00,2025-10-16 08:45:13.60311+00
9a822f10-4bc9-4f0a-97c3-8dcc615fd86a,대구광역시 동구 보건소,health_center,,DAE,,대구 동구 동촌로 79,053-662-3000,35.8881209911672,128.651217794468,2025-09-21 19:25:46.124943+00,2025-10-16 08:37:37.230509+00
9a8bdcd4-b53d-47c1-b690-f2badbd2cff4,전주시 완산구 보건소,health_center,,JEB,,전북특별자치도 전주시 완산구 전라감영로 33,063-281-6200,35.8154023620892,127.142736727424,2025-09-21 19:25:46.811478+00,2025-10-16 08:38:05.463095+00
9b392854-20a7-45a3-9d32-4cf7b1c38542,서울특별시 동작구 보건소,health_center,,SEO,,서울 동작구 만양로3길 80,02-820-1423,37.5057290275329,126.941124440036,2025-09-21 19:25:45.894649+00,2025-10-16 08:38:15.1666+00
9d675bb8-552d-4256-ae8f-a0cdd2986847,칠곡군 보건소,health_center,,GYB,,경북 칠곡군 왜관읍 관문로1길 30,054-973-1000,35.9908597455393,128.41843316845,2025-09-21 19:25:46.933705+00,2025-10-16 08:37:48.670507+00
9d9109a3-f0ec-4aa3-a625-6d623f691001,부산광역시 동래구 보건소,health_center,,BUS,,부산 동래구 명륜로187번길 56,051-555-4000,35.2114120201011,129.079853036605,2025-09-21 19:25:46.006943+00,2025-10-16 08:37:33.524808+00
9e3581e3-0fe1-425a-9be9-afbcee6acc46,합천군 보건소,health_center,,GYN,,경남 합천군 합천읍 동서로 39,055-930-3600,35.5680714302101,128.156563270541,2025-09-21 19:25:46.996595+00,2025-10-16 08:38:01.464804+00
9f26c85c-be60-42d5-8900-b2a3273b093b,전남응급의료지원센터,emergency_center,,JEN,,전라남도 무안군 삼향읍 오룡길 1,061-287-8821,34.8161,126.463,2025-09-21 19:16:34.66741+00,2025-10-16 08:45:14.880064+00
9fe2ba5a-e867-42a2-b248-e9baac2fc424,충청북도 청주시 흥덕구 보건소,health_center,,CHB,,충청북도 청주시 흥덕구,043-201-3400,,,2025-09-21 19:25:46.663564+00,2025-09-21 19:25:46.663564+00
a02dbcde-a497-4152-a78c-7f00d672826f,하남시 보건소,health_center,,GYE,,경기 하남시 대청로 10,031-790-6000,37.5390823340376,127.215529885574,2025-09-21 19:25:46.553242+00,2025-10-16 08:37:53.92293+00
a074a3c9-125a-41ec-8cc1-8a2743086a73,서울특별시 도봉구 보건소,health_center,,SEO,,서울특별시 도봉구 방학로3길 117,02-2091-4600,,,2025-09-21 19:25:45.894649+00,2025-09-21 19:25:45.894649+00
a259f912-16c3-4921-bcc4-58c14f3af9f6,광주광역시 동구 보건소,health_center,,GWA,,광주 동구 서남로 1,062-608-3000,35.1458207495444,126.923415873897,2025-09-21 19:25:46.258924+00,2025-10-16 08:37:44.179737+00
a2aeee10-0c28-411f-a80e-899a94a2389e,서울특별시 광진구 보건소,health_center,,SEO,,서울 광진구 자양동 680-63,02-450-1570,37.5358532558295,127.087742962448,2025-09-21 19:25:45.894649+00,2025-10-16 08:38:12.852304+00
a38a7e2a-7341-4b5b-ac0f-e09a0099019f,충청남도 서천군 보건소,health_center,,CHN,,충청남도 서천군,041-950-6700,,,2025-09-21 19:25:46.737648+00,2025-09-21 19:25:46.737648+00
a3d2ffb3-48fe-4d1b-a637-b6120f1c81fb,대구광역시,province,,DAE,,,,,,2025-09-08 15:33:17.099256+00,2025-09-08 15:33:17.099256+00
a3e2e27c-cb18-4087-92e0-dd391245cb60,김천시 보건소,health_center,,GYB,,경북 김천시 시청1길 221,054-421-2700,36.1395330526507,128.112855095731,2025-09-21 19:25:46.933705+00,2025-10-16 08:37:44.763995+00
a571781d-04b8-41b0-a3b4-b4ecb50e8416,김제시 보건소,health_center,,JEB,,전북특별자치도 김제시 성산길 138,063-540-1300,35.800815608781,126.88331660126,2025-09-21 19:25:46.811478+00,2025-10-16 08:38:05.551383+00
a614a52e-624e-4005-9dc7-08f2db6d71b7,청도군 보건소,health_center,,GYB,,경상북도 청도군,054-370-6400,,,2025-09-21 19:25:46.933705+00,2025-09-21 19:25:46.933705+00
a921fbed-0e44-4921-9553-e479bb1b3d1b,남양주시 보건소,health_center,,GYE,,경기 남양주시 경춘로 522,031-590-2000,37.6106205324347,127.171408606545,2025-09-21 19:25:46.553242+00,2025-10-16 08:37:52.560045+00
a9efe05f-d9bd-49ff-9da3-9fc7ad85a61c,서울특별시 강북구 보건소,health_center,,SEO,,서울 강북구 한천로 897,02-901-7600,37.6321596324333,127.038742773745,2025-09-21 19:25:45.894649+00,2025-10-16 08:38:13.229385+00
aa40194f-06ce-412d-b4bf-61e2d40a5ea3,대전광역시 중구 보건소,health_center,,DAJ,,대전 중구 산성로 63,042-288-8000,36.3080113236595,127.395083118696,2025-09-21 19:25:46.330268+00,2025-10-16 08:37:38.884665+00
aab58c8b-cd99-46ee-857f-7f96a46ca877,서귀포시 동부보건소,health_center,,JEJ,,제주특별자치도 서귀포시 남원읍 태위로 527,064-760-6100,33.2756648526324,126.703410261816,2025-09-21 19:25:47.043746+00,2025-10-16 08:38:07.206446+00
ae4cfa1f-d5d1-45d8-80c7-2603b3e72be1,대전광역시 동구 보건소,health_center,,DAJ,,대전 동구 동구청로 147,042-251-4000,36.3114013576901,127.454724781025,2025-09-21 19:25:46.330268+00,2025-10-16 08:37:39.169684+00
ae8544f5-d8c4-4415-9519-d3de43af06a4,전북응급의료지원센터,emergency_center,,JEB,,전북특별자치도 전주시 완산구 효자로 225,063-280-7031,35.8203,127.1089,2025-09-21 19:16:34.66741+00,2025-10-16 08:45:15.027763+00
aedb2463-6cbe-4980-8bc4-a2898ab88e5c,서울응급의료지원센터,emergency_center,,SEO,,서울특별시 중구 세종대로 110,02-6953-7581,37.5665,126.978,2025-09-21 19:16:34.66741+00,2025-10-16 08:45:14.237066+00
afc04b4d-b1f3-4639-8dff-ec6a4def39bb,인천광역시 부평구 보건소,health_center,,INC,,인천 부평구 부흥로 291,032-509-8000,37.4988337069768,126.724246834459,2025-09-21 19:25:46.199323+00,2025-10-16 08:38:01.860342+00
b049ac07-f52c-4e38-8e28-96a8458bc233,인천광역시 계양구 보건소,health_center,,INC,,인천 계양구 계양문화로 63,032-430-7800,37.536373419524,126.736263743863,2025-09-21 19:25:46.199323+00,2025-10-16 08:38:01.955135+00
b1424792-1fea-4160-a282-d8d95be1a5c1,무주군 보건소,health_center,,JEB,,전북특별자치도 무주군 무주읍 한풍루로 413,063-320-5200,36.0058642058326,127.67166231768,2025-09-21 19:25:46.811478+00,2025-10-16 08:38:04.075217+00
b15b23cc-7c90-484e-bbf0-7afe488ca5c1,대전광역시 대덕구 보건소,health_center,,DAJ,,대전 대덕구 석봉로38번길 55,042-608-5000,36.4450062198008,127.42629797811,2025-09-21 19:25:46.330268+00,2025-10-16 08:37:39.078658+00
b1a17740-a053-4147-bc96-949448aaa8d8,김해시 보건소,health_center,,GYN,,경남 김해시 분성로 227,055-330-4000,35.2322291986341,128.870709898014,2025-09-21 19:25:46.996595+00,2025-10-16 08:37:58.245648+00
b4f2a9cb-ae09-49f1-b653-4f126516ee1e,대구광역시 군위군 보건소,health_center,,DAE,,대구 군위군 군위읍 군청로 70,054-380-7400,36.2296601155305,128.569976766499,2025-09-21 19:25:46.124943+00,2025-10-16 08:37:38.521354+00
b5bddb05-03f1-44f5-8e94-b858356f47cc,목포시보건소,health_center,,JEN,,전남 목포시 원산로45번길 5,061-270-3000,34.8041204672468,126.373580827402,2025-09-21 19:25:46.870534+00,2025-10-16 08:38:07.379626+00
b6f522a0-b8b2-4587-b16b-9ced4c008d28,고양시 일산서구 보건소,health_center,,GYE,,경기 고양시 일산서구 일중로 54,031-8075-4200,37.684482843683,126.77580703395,2025-09-21 19:25:46.553242+00,2025-10-16 08:37:50.541817+00
b78b09f3-48ee-40df-b87b-05638b4cd13c,나주시보건소,health_center,,JEN,,전남 나주시 풍물시장2길 57-32,061-339-2000,34.9952182168777,126.708175652436,2025-09-21 19:25:46.870534+00,2025-10-16 08:38:07.637858+00
b7e9e105-c3fc-416e-b380-dd4f8f3281ab,보성군 보건소,health_center,,JEN,,전남 보성군 보성읍 송재로 153,061-850-5600,34.7702138121807,127.079040757534,2025-09-21 19:25:46.870534+00,2025-10-16 08:38:09.089006+00
b820f07e-ceca-4691-a6bf-111fd0fddbf9,부안군 보건소,health_center,,JEB,,전북특별자치도 부안군 부안읍 오리정로 124,063-580-3800,35.7227975714066,126.735542033797,2025-09-21 19:25:46.811478+00,2025-10-16 08:38:05.74389+00
b9383411-12bb-4ffe-9e61-696a88b12df9,무안군 보건소,health_center,,JEN,,전남 무안군 무안읍 면성1길 128,061-450-5000,34.9873186821282,126.472786654904,2025-09-21 19:25:46.870534+00,2025-10-16 08:38:09.71437+00
b96daf58-b480-4cce-b058-0febf2b65416,평창군 보건소,health_center,,GAN,,강원특별자치도 평창군 평창읍 노성로 11,033-330-4800,37.3689164207266,128.390752735929,2025-09-21 19:25:46.618973+00,2025-10-16 08:37:41.066712+00
bb011082-7b72-4b91-b5b8-2b2d95de824e,충청북도 음성군 보건소,health_center,,CHB,,충청북도 음성군,043-871-2000,,,2025-09-21 19:25:46.663564+00,2025-09-21 19:25:46.663564+00
bb0904d9-44c5-401d-aaf1-9746b35b949c,홍천군 보건소,health_center,,GAN,,강원특별자치도 홍천군 홍천읍 신장대로 5,033-430-4000,37.6902028028364,127.87691437468,2025-09-21 19:25:46.618973+00,2025-10-16 08:37:40.888194+00
bb66e481-946d-46fd-a55c-14fde5d154ea,서울특별시 서초구 보건소,health_center,,SEO,,서울 서초구 남부순환로 2584,02-2155-8000,37.4836228369943,127.033489832458,2025-09-21 19:25:45.894649+00,2025-10-16 08:38:15.392379+00
bc11d5dc-46df-4aef-8ec1-95d70a5a3aae,전라남도,province,,JEN,,,,,,2025-09-08 15:33:17.099256+00,2025-09-08 15:33:17.099256+00
bcba6a02-1589-4cea-a940-8e2aaa081e6e,충청남도,province,,CHN,,,,,,2025-09-08 15:33:17.099256+00,2025-09-08 15:33:17.099256+00
be8a600d-7ccb-4fda-9a6d-3fe63d8baedf,안산시 상록구 보건소,health_center,,GYE,,경기 안산시 상록구 차돌배기로1길 5,031-481-5000,37.3003320095836,126.845031130821,2025-09-21 19:25:46.553242+00,2025-10-16 08:37:52.225403+00
bebc823a-c75d-4eed-98f4-22ad75d39dd8,인천광역시 연수구 보건소,health_center,,INC,,인천 연수구 함박뫼로 13,032-749-8000,37.419131588568,126.671155425658,2025-09-21 19:25:46.199323+00,2025-10-16 08:38:01.701087+00
bf29d10a-9e54-4fa5-a875-b4eafdf10cd4,인천광역시 강화군 보건소,health_center,,INC,,인천 강화군 강화읍 충렬사로 26-1,032-930-4000,37.7370761581116,126.484794561132,2025-09-21 19:25:46.199323+00,2025-10-16 08:38:03.352118+00
bfa75d6d-41ed-4cb1-a18f-e296d666b9e5,충청남도 계룡시 보건소,health_center,,CHN,,충청남도 계룡시,042-840-3500,,,2025-09-21 19:25:46.737648+00,2025-09-21 19:25:46.737648+00
bfaf4494-aca2-42bf-a95b-0607939f5dce,서울특별시 송파구 보건소,health_center,,SEO,,서울 송파구 올림픽로 326,02-2147-3420,37.5145921056733,127.106611094532,2025-09-21 19:25:45.894649+00,2025-10-16 08:38:15.599904+00
c0d63e49-d335-4542-bdf6-a629dedab603,서울특별시 노원구 보건소,health_center,,SEO,,서울 노원구 월계로 378,02-2116-3115,37.6314381073894,127.061651596579,2025-09-21 19:25:45.894649+00,2025-10-16 08:38:13.319566+00
c2cbc1a7-cd43-4dae-9a90-228044b11f55,충청남도 천안시 동남구 보건소,health_center,,CHN,,충청남도 천안시 동남구,041-521-5000,,,2025-09-21 19:25:46.737648+00,2025-09-21 19:25:46.737648+00
c616953b-a2e0-4a6b-ba29-d35f3293852b,영광군 보건소,health_center,,JEN,,전남 영광군 영광읍 신남로4길 17,061-350-5500,35.2746398136465,126.504168304605,2025-09-21 19:25:46.870534+00,2025-10-16 08:38:09.886297+00
c69d41f5-fdf5-471e-9475-d889ca0ff580,철원군 보건소,health_center,,GAN,,강원특별자치도 철원군 갈말읍 군탄로 16,033-450-5000,38.1481249560234,127.302524892889,2025-09-21 19:25:46.618973+00,2025-10-16 08:37:42.251266+00
c8a79ec4-416b-41b9-aefb-a31c22c24b38,봉화군 보건소,health_center,,GYB,,경북 봉화군 봉화읍 봉화로 1203,054-679-6700,36.890440670104,128.742154071124,2025-09-21 19:25:46.933705+00,2025-10-16 08:37:47.046861+00
